# annotation_report_id,image metadata_id, observer_id, file_name, vehicle_state_id, latitude (ddmm.mmmmmm N), longitude (dddmm.mmmmmm W), altitude (m), depth (m), note_id, shape, text title, MouseDownX,MouseDownY,MouseUpX, MouseUpY, text state
#-------------------------------------
165873,352269,10,frame003347_1436666185_789306.ppm,359234,4049.064464N,06908.788329W,2.610000000000,65.070000000000,213046,point,Scallop,653,248,653,248,dead
165875,352277,10,frame003363_1436666189_591602.ppm,359242,4049.067062N,06908.788294W,2.530000000000,65.090000000000,213047,point,Scallop,685,169,685,169,alive
165875,352277,10,frame003363_1436666189_591602.ppm,359242,4049.067062N,06908.788294W,2.530000000000,65.090000000000,213048,point,Scallop,796,403,796,403,alive
165876,352281,10,frame003371_1436666191_496800.ppm,359246,4049.069064N,06908.788314W,2.510000000000,65.105100000000,213049,point,Scallop,521,78,521,78,alive
165876,352281,10,frame003371_1436666191_496800.ppm,359246,4049.069064N,06908.788314W,2.510000000000,65.105100000000,213050,point,Scallop,712,30,712,30,alive
165876,352281,10,frame003371_1436666191_496800.ppm,359246,4049.069064N,06908.788314W,2.510000000000,65.105100000000,213051,point,Scallop,639,197,639,197,alive
165877,352285,10,frame003379_1436666193_398008.ppm,359250,4049.070592N,06908.788332W,2.500000000000,65.120000000000,213052,point,Scallop,211,351,211,351,alive
165878,352289,10,frame003387_1436666195_307089.ppm,359254,4049.072125N,06908.788304W,2.500000000000,65.130000000000,213053,point,Scallop,634,12,634,12,alive
165878,352289,10,frame003387_1436666195_307089.ppm,359254,4049.072125N,06908.788304W,2.500000000000,65.130000000000,213054,point,Scallop,387,14,387,14,alive
165879,352293,10,frame003395_1436666197_216297.ppm,359258,4049.073660N,06908.788289W,2.490000000000,65.130000000000,213055,point,Scallop,135,416,135,416,alive
165879,352293,10,frame003395_1436666197_216297.ppm,359258,4049.073660N,06908.788289W,2.490000000000,65.130000000000,213056,point,Scallop,242,388,242,388,alive
165880,352297,10,frame003403_1436666199_125510.ppm,359262,4049.075226N,06908.788294W,2.470380000000,65.110000000000,213057,point,Scallop,165,157,165,157,alive
165881,352301,10,frame003411_1436666201_030584.ppm,359266,4049.076742N,06908.788264W,2.490000000000,65.103200000000,213058,point,Scallop,204,271,204,271,alive
165881,352301,10,frame003411_1436666201_030584.ppm,359266,4049.076742N,06908.788264W,2.490000000000,65.103200000000,213059,point,Scallop,784,106,784,106,alive
165881,352301,10,frame003411_1436666201_030584.ppm,359266,4049.076742N,06908.788264W,2.490000000000,65.103200000000,213060,point,Scallop,763,456,763,456,alive
165882,352305,10,frame003419_1436666202_935793.ppm,359270,4049.078270N,06908.788259W,2.520000000000,65.100000000000,213061,point,Scallop,516,351,516,351,alive
165882,352305,10,frame003419_1436666202_935793.ppm,359270,4049.078270N,06908.788259W,2.520000000000,65.100000000000,213062,point,Scallop,744,374,744,374,alive
165882,352305,10,frame003419_1436666202_935793.ppm,359270,4049.078270N,06908.788259W,2.520000000000,65.100000000000,213063,point,Scallop,82,155,82,155,alive
165883,352309,10,frame003427_1436666204_845006.ppm,359274,4049.079804N,06908.788309W,2.470000000000,65.120000000000,213064,point,Scallop,589,433,589,433,alive
165883,352309,10,frame003427_1436666204_845006.ppm,359274,4049.079804N,06908.788309W,2.470000000000,65.120000000000,213065,point,Scallop,683,501,683,501,dead
165883,352309,10,frame003427_1436666204_845006.ppm,359274,4049.079804N,06908.788309W,2.470000000000,65.120000000000,213066,point,Scallop,721,293,721,293,alive
165883,352309,10,frame003427_1436666204_845006.ppm,359274,4049.079804N,06908.788309W,2.470000000000,65.120000000000,213067,point,Scallop,748,149,748,149,dead
165884,352313,10,frame003435_1436666206_750082.ppm,359278,4049.081339N,06908.788314W,2.480000000000,65.120000000000,213068,point,Scallop,84,353,84,353,alive
165884,352313,10,frame003435_1436666206_750082.ppm,359278,4049.081339N,06908.788314W,2.480000000000,65.120000000000,213069,point,Scallop,749,568,749,568,alive
165885,352317,10,frame003443_1436666208_655288.ppm,359282,4049.082878N,06908.788324W,2.450000000000,65.090000000000,213070,point,Scallop,269,36,269,36,alive
165886,352321,10,frame003451_1436666210_560494.ppm,359286,4049.084448N,06908.788314W,2.440000000000,65.060000000000,213071,point,Scallop,677,52,677,52,alive
165886,352321,10,frame003451_1436666210_560494.ppm,359286,4049.084448N,06908.788314W,2.440000000000,65.060000000000,213072,point,Scallop,86,156,86,156,alive
165887,352325,10,frame003459_1436666212_465576.ppm,359290,4049.085958N,06908.788289W,2.480000000000,65.050000000000,213073,point,Scallop,199,401,199,401,alive
165887,352325,10,frame003459_1436666212_465576.ppm,359290,4049.085958N,06908.788289W,2.480000000000,65.050000000000,213074,point,Scallop,526,381,526,381,alive
165887,352325,10,frame003459_1436666212_465576.ppm,359290,4049.085958N,06908.788289W,2.480000000000,65.050000000000,213075,point,Scallop,451,430,451,430,alive
165887,352325,10,frame003459_1436666212_465576.ppm,359290,4049.085958N,06908.788289W,2.480000000000,65.050000000000,213076,point,Scallop,463,513,463,513,alive
165888,352329,10,frame003467_1436666214_374791.ppm,359294,4049.087517N,06908.788274W,2.490000000000,65.050000000000,213077,point,Scallop,89,114,89,114,alive
165888,352329,10,frame003467_1436666214_374791.ppm,359294,4049.087517N,06908.788274W,2.490000000000,65.050000000000,213078,point,Dogfish shark,675,582,675,582,alive
165888,352329,10,frame003467_1436666214_374791.ppm,359294,4049.087517N,06908.788274W,2.490000000000,65.050000000000,213079,point,Scallop,699,67,699,67,alive
165889,352333,10,frame003475_1436666216_283997.ppm,359298,4049.089044N,06908.788279W,2.470000000000,65.040000000000,213080,point,Scallop,579,163,579,163,alive
165890,352337,10,frame003483_1436666218_185072.ppm,359302,4049.090568N,06908.788269W,2.510000000000,65.010000000000,213081,point,Dogfish shark,134,188,134,188,alive
165893,352891,32,frame004591_1436666519_032464.ppm,359856,4049.030333N,06908.786881W,2.500000000000,64.840000000000,213082,point,Scallop,618,535,618,535,alive
165894,352895,32,frame004599_1436666520_929714.ppm,359860,4049.028116N,06908.786891W,2.490000000000,64.825000000000,213083,point,Fish,388,398,388,398,alive
165895,352899,32,frame004607_1436666522_830759.ppm,359864,4049.025968N,06908.786911W,2.510000000000,64.780000000000,213084,point,Scallop,389,367,389,367,alive
165896,352903,32,frame004615_1436666524_739958.ppm,359868,4049.023810N,06908.786886W,2.510000000000,64.760000000000,213085,point,Scallop,243,256,243,256,alive
165896,352903,32,frame004615_1436666524_739958.ppm,359868,4049.023810N,06908.786886W,2.510000000000,64.760000000000,213086,point,Scallop,259,340,259,340,alive
165896,352903,32,frame004615_1436666524_739958.ppm,359868,4049.023810N,06908.786886W,2.510000000000,64.760000000000,213087,point,Scallop,497,378,497,378,alive
165897,352907,32,frame004623_1436666526_645173.ppm,359872,4049.021636N,06908.786866W,2.540000000000,64.760000000000,213088,point,Scallop,78,265,78,265,alive
165897,352907,32,frame004623_1436666526_645173.ppm,359872,4049.021636N,06908.786866W,2.540000000000,64.760000000000,213089,point,Scallop,535,158,535,158,alive
165897,352907,32,frame004623_1436666526_645173.ppm,359872,4049.021636N,06908.786866W,2.540000000000,64.760000000000,213090,point,Scallop,341,353,341,353,alive
165898,352911,32,frame004631_1436666528_554255.ppm,359876,4049.019503N,06908.786856W,2.510000000000,64.750000000000,213091,point,Scallop,207,547,207,547,alive
165898,352911,32,frame004631_1436666528_554255.ppm,359876,4049.019503N,06908.786856W,2.510000000000,64.750000000000,213092,point,Scallop,70,416,70,416,alive
165898,352911,32,frame004631_1436666528_554255.ppm,359876,4049.019503N,06908.786856W,2.510000000000,64.750000000000,213093,point,Scallop,51,367,51,367,alive
165898,352911,32,frame004631_1436666528_554255.ppm,359876,4049.019503N,06908.786856W,2.510000000000,64.750000000000,213094,point,Scallop,136,347,136,347,alive
165898,352911,32,frame004631_1436666528_554255.ppm,359876,4049.019503N,06908.786856W,2.510000000000,64.750000000000,213095,point,Scallop,682,377,682,377,alive
165899,352915,32,frame004639_1436666530_463455.ppm,359880,4049.017367N,06908.786861W,2.480000000000,64.740000000000,213096,point,Skate,657,155,657,155,alive
165899,352915,32,frame004639_1436666530_463455.ppm,359880,4049.017367N,06908.786861W,2.480000000000,64.740000000000,213097,point,Scallop,357,166,357,166,alive
165900,352919,32,frame004647_1436666532_368668.ppm,359884,4049.015192N,06908.786877W,2.430000000000,64.730000000000,213098,point,Scallop,69,251,69,251,alive
165901,352923,32,frame004655_1436666534_269744.ppm,359888,4049.013040N,06908.786890W,2.400000000000,64.680000000000,213099,point,Scallop,765,151,765,151,alive
165902,352927,32,frame004663_1436666536_174957.ppm,359892,4049.010815N,06908.786891W,2.370000000000,64.630000000000,213100,point,Scallop,460,464,460,464,alive
165902,352927,32,frame004663_1436666536_174957.ppm,359892,4049.010815N,06908.786891W,2.370000000000,64.630000000000,213101,point,Scallop,703,421,703,421,alive
165903,352931,32,frame004671_1436666538_080158.ppm,359896,4049.008618N,06908.786891W,2.390000000000,64.550000000000,213102,point,Scallop,764,265,764,265,alive
165903,352931,32,frame004671_1436666538_080158.ppm,359896,4049.008618N,06908.786891W,2.390000000000,64.550000000000,213103,point,Scallop,130,265,130,265,alive
165903,352931,32,frame004671_1436666538_080158.ppm,359896,4049.008618N,06908.786891W,2.390000000000,64.550000000000,213104,point,Scallop,228,139,228,139,alive
165904,352935,32,frame004679_1436666539_989238.ppm,359900,4049.006461N,06908.786911W,2.490000000000,64.450000000000,213105,point,Shark,360,476,360,476,alive
165904,352935,32,frame004679_1436666539_989238.ppm,359900,4049.006461N,06908.786911W,2.490000000000,64.450000000000,213106,point,Scallop,95,100,95,100,alive
165904,352935,32,frame004679_1436666539_989238.ppm,359900,4049.006461N,06908.786911W,2.490000000000,64.450000000000,213107,point,Scallop,568,329,568,329,alive
165904,352935,32,frame004679_1436666539_989238.ppm,359900,4049.006461N,06908.786911W,2.490000000000,64.450000000000,213108,point,Scallop,104,446,104,446,alive
165904,352935,32,frame004679_1436666539_989238.ppm,359900,4049.006461N,06908.786911W,2.490000000000,64.450000000000,213109,point,Scallop,684,513,684,513,alive
165905,352939,32,frame004687_1436666541_890445.ppm,359904,4049.004236N,06908.786956W,2.430000000000,64.420000000000,213110,point,Scallop,378,330,378,330,alive
165907,352947,32,frame004703_1436666545_704734.ppm,359912,4048.999846N,06908.786891W,2.300000000000,64.310000000000,213111,point,Scallop,367,466,367,466,alive
165908,352951,32,frame004711_1436666547_609943.ppm,359916,4048.997614N,06908.786926W,2.350000000000,64.200000000000,213112,point,Scallop,500,34,500,34,alive
165910,352959,32,frame004727_1436666551_424231.ppm,359924,4048.993235N,06908.786901W,2.390000000000,64.040000000000,213113,point,Scallop,649,215,649,215,alive
165910,352959,32,frame004727_1436666551_424231.ppm,359924,4048.993235N,06908.786901W,2.390000000000,64.040000000000,213114,point,Scallop,665,492,665,492,alive
165910,352959,32,frame004727_1436666551_424231.ppm,359924,4048.993235N,06908.786901W,2.390000000000,64.040000000000,213115,point,Scallop,382,179,382,179,alive
165911,352963,32,frame004735_1436666553_333444.ppm,359928,4048.992050N,06908.786882W,2.415760000000,63.980000000000,213116,point,Shark,49,152,49,152,alive
165912,352341,10,frame003491_1436666220_094287.ppm,359306,4049.092122N,06908.788309W,2.520000000000,65.010000000000,213117,point,Scallop,561,205,561,205,alive
165912,352341,10,frame003491_1436666220_094287.ppm,359306,4049.092122N,06908.788309W,2.520000000000,65.010000000000,213118,point,Scallop,566,499,566,499,alive
165912,352341,10,frame003491_1436666220_094287.ppm,359306,4049.092122N,06908.788309W,2.520000000000,65.010000000000,213119,point,Scallop,497,463,497,463,alive
165914,352349,10,frame003507_1436666223_904567.ppm,359314,4049.095184N,06908.788294W,2.550000000000,64.990000000000,213120,point,Scallop,72,321,72,321,alive
165914,352349,10,frame003507_1436666223_904567.ppm,359314,4049.095184N,06908.788294W,2.550000000000,64.990000000000,213121,point,Scallop,374,383,374,383,alive
165914,352349,10,frame003507_1436666223_904567.ppm,359314,4049.095184N,06908.788294W,2.550000000000,64.990000000000,213122,point,Scallop,702,586,702,586,alive
165915,352353,10,frame003515_1436666225_805774.ppm,359318,4049.096719N,06908.788269W,2.560000000000,64.980000000000,213123,point,Scallop,241,468,241,468,alive
165916,352357,10,frame003523_1436666227_714982.ppm,359322,4049.098266N,06908.788284W,2.540000000000,64.980000000000,213124,point,Scallop,95,163,95,163,alive
165916,352357,10,frame003523_1436666227_714982.ppm,359322,4049.098266N,06908.788284W,2.540000000000,64.980000000000,213125,point,Scallop,395,483,395,483,alive
165916,352357,10,frame003523_1436666227_714982.ppm,359322,4049.098266N,06908.788284W,2.540000000000,64.980000000000,213126,point,Scallop,537,445,537,445,dead
165917,352361,10,frame003531_1436666229_620069.ppm,359326,4049.099781N,06908.788319W,2.550000000000,64.990000000000,213127,point,Scallop,149,33,149,33,alive
165918,352365,10,frame003539_1436666231_525270.ppm,359330,4049.101300N,06908.788339W,2.530000000000,65.030000000000,213128,point,Scallop,639,416,639,416,alive
165918,352365,10,frame003539_1436666231_525270.ppm,359330,4049.101300N,06908.788339W,2.530000000000,65.030000000000,213129,point,Scallop,503,579,503,579,alive
165918,352365,10,frame003539_1436666231_525270.ppm,359330,4049.101300N,06908.788339W,2.530000000000,65.030000000000,213130,point,Scallop,446,454,446,454,alive
165919,352369,10,frame003547_1436666233_434476.ppm,359334,4049.102848N,06908.788339W,2.605940000000,65.020000000000,213131,point,Scallop,489,323,489,323,alive
165919,352369,10,frame003547_1436666233_434476.ppm,359334,4049.102848N,06908.788339W,2.605940000000,65.020000000000,213132,point,Scallop,758,268,758,268,alive
165919,352369,10,frame003547_1436666233_434476.ppm,359334,4049.102848N,06908.788339W,2.605940000000,65.020000000000,213133,point,Scallop,750,558,750,558,alive
165919,352369,10,frame003547_1436666233_434476.ppm,359334,4049.102848N,06908.788339W,2.605940000000,65.020000000000,213134,point,Scallop,359,578,359,578,alive
165920,352373,10,frame003555_1436666235_339565.ppm,359338,4049.103709N,06908.788334W,2.620000000000,65.040000000000,213135,point,Scallop,472,513,472,513,alive
165921,352377,10,frame003563_1436666237_240765.ppm,359342,4049.105904N,06908.788324W,2.609490000000,65.110000000000,213136,point,Scallop,384,218,384,218,alive
165921,352377,10,frame003563_1436666237_240765.ppm,359342,4049.105904N,06908.788324W,2.609490000000,65.110000000000,213137,point,Scallop,86,156,86,156,alive
165921,352377,10,frame003563_1436666237_240765.ppm,359342,4049.105904N,06908.788324W,2.609490000000,65.110000000000,213138,point,Scallop,356,163,356,163,alive
165921,352377,10,frame003563_1436666237_240765.ppm,359342,4049.105904N,06908.788324W,2.609490000000,65.110000000000,213139,point,Scallop,289,404,289,404,alive
165921,352377,10,frame003563_1436666237_240765.ppm,359342,4049.105904N,06908.788324W,2.609490000000,65.110000000000,213140,point,Scallop,715,538,715,538,alive
165921,352377,10,frame003563_1436666237_240765.ppm,359342,4049.105904N,06908.788324W,2.609490000000,65.110000000000,213141,point,Scallop,523,530,523,530,alive
165922,352381,10,frame003571_1436666239_141972.ppm,359346,4049.107446N,06908.788349W,2.613650000000,65.130000000000,213142,point,Scallop,292,116,292,116,alive
165922,352381,10,frame003571_1436666239_141972.ppm,359346,4049.107446N,06908.788349W,2.613650000000,65.130000000000,213143,point,Scallop,228,389,228,389,dead
165923,352385,10,frame003579_1436666241_051061.ppm,359350,4049.108971N,06908.788363W,2.570000000000,65.160000000000,213144,point,Scallop,605,406,605,406,dead
165924,352389,10,frame003587_1436666242_956260.ppm,359354,4049.110532N,06908.788349W,2.610000000000,65.180000000000,213145,point,Scallop,415,87,415,87,alive
165924,352389,10,frame003587_1436666242_956260.ppm,359354,4049.110532N,06908.788349W,2.610000000000,65.180000000000,213146,point,Scallop,636,17,636,17,alive
165925,352393,10,frame003595_1436666244_861473.ppm,359358,4049.112071N,06908.788344W,2.550000000000,65.220000000000,213147,point,Scallop,529,243,529,243,dead
165926,352397,10,frame003603_1436666246_766550.ppm,359362,4049.113581N,06908.788354W,2.580000000000,65.260000000000,213148,point,Scallop,514,126,514,126,alive
165926,352397,10,frame003603_1436666246_766550.ppm,359362,4049.113581N,06908.788354W,2.580000000000,65.260000000000,213149,point,Scallop,312,205,312,205,alive
165926,352397,10,frame003603_1436666246_766550.ppm,359362,4049.113581N,06908.788354W,2.580000000000,65.260000000000,213150,point,Scallop,67,437,67,437,alive
165927,352401,10,frame003611_1436666248_675756.ppm,359366,4049.115091N,06908.788324W,2.540000000000,65.300000000000,213151,point,Scallop,661,353,661,353,alive
165927,352401,10,frame003611_1436666248_675756.ppm,359366,4049.115091N,06908.788324W,2.540000000000,65.300000000000,213152,point,Scallop,684,278,684,278,alive
165927,352401,10,frame003611_1436666248_675756.ppm,359366,4049.115091N,06908.788324W,2.540000000000,65.300000000000,213153,point,Scallop,532,569,532,569,alive
165928,352405,10,frame003619_1436666250_584970.ppm,359370,4049.116635N,06908.788389W,2.580000000000,65.285500000000,213154,point,Scallop,404,245,404,245,alive
165928,352405,10,frame003619_1436666250_584970.ppm,359370,4049.116635N,06908.788389W,2.580000000000,65.285500000000,213155,point,Scallop,97,213,97,213,alive
165928,352405,10,frame003619_1436666250_584970.ppm,359370,4049.116635N,06908.788389W,2.580000000000,65.285500000000,213156,point,Scallop,49,250,49,250,alive
165928,352405,10,frame003619_1436666250_584970.ppm,359370,4049.116635N,06908.788389W,2.580000000000,65.285500000000,213157,point,Scallop,118,357,118,357,alive
165928,352405,10,frame003619_1436666250_584970.ppm,359370,4049.116635N,06908.788389W,2.580000000000,65.285500000000,213158,point,Scallop,150,572,150,572,alive
165929,352409,10,frame003627_1436666252_494045.ppm,359374,4049.118181N,06908.788374W,2.610000000000,65.290000000000,213159,point,Scallop,570,336,570,336,alive
165929,352409,10,frame003627_1436666252_494045.ppm,359374,4049.118181N,06908.788374W,2.610000000000,65.290000000000,213160,point,Scallop,360,206,360,206,alive
165929,352409,10,frame003627_1436666252_494045.ppm,359374,4049.118181N,06908.788374W,2.610000000000,65.290000000000,213161,point,Scallop,599,500,599,500,dead
165930,352413,10,frame003635_1436666254_399260.ppm,359378,4049.119742N,06908.788324W,2.630000000000,65.320000000000,213162,point,Scallop,323,508,323,508,dead
165930,352413,10,frame003635_1436666254_399260.ppm,359378,4049.119742N,06908.788324W,2.630000000000,65.320000000000,213163,point,Scallop,316,445,316,445,dead
165931,352417,10,frame003643_1436666256_304465.ppm,359382,4049.121324N,06908.788324W,2.600000000000,65.350000000000,213164,point,Scallop,314,303,314,303,alive
165931,352417,10,frame003643_1436666256_304465.ppm,359382,4049.121324N,06908.788324W,2.600000000000,65.350000000000,213165,point,Scallop,254,6,254,6,alive
165931,352417,10,frame003643_1436666256_304465.ppm,359382,4049.121324N,06908.788324W,2.600000000000,65.350000000000,213166,point,Scallop,173,253,173,253,alive
165931,352417,10,frame003643_1436666256_304465.ppm,359382,4049.121324N,06908.788324W,2.600000000000,65.350000000000,213167,point,Scallop,265,370,265,370,dead
165932,352421,10,frame003651_1436666258_201540.ppm,359386,4049.122880N,06908.788329W,2.540000000000,65.380000000000,213168,point,Scallop,296,484,296,484,dead
165932,352421,10,frame003651_1436666258_201540.ppm,359386,4049.122880N,06908.788329W,2.540000000000,65.380000000000,213169,point,Scallop,286,433,286,433,alive
165932,352421,10,frame003651_1436666258_201540.ppm,359386,4049.122880N,06908.788329W,2.540000000000,65.380000000000,213170,point,Scallop,49,508,49,508,dead
165933,352425,10,frame003659_1436666260_110754.ppm,359390,4049.124444N,06908.788319W,2.530000000000,65.400000000000,213171,point,Scallop,754,583,754,583,alive
165934,352429,10,frame003667_1436666262_011954.ppm,359394,4049.126019N,06908.788299W,2.520000000000,65.420000000000,213172,point,Scallop,147,115,147,115,alive
165934,352429,10,frame003667_1436666262_011954.ppm,359394,4049.126019N,06908.788299W,2.520000000000,65.420000000000,213173,point,Scallop,389,85,389,85,dead
165934,352429,10,frame003667_1436666262_011954.ppm,359394,4049.126019N,06908.788299W,2.520000000000,65.420000000000,213174,point,Scallop,715,478,715,478,dead
165935,352433,10,frame003675_1436666263_921035.ppm,359398,4049.127579N,06908.788299W,2.487770000000,65.450000000000,213175,point,Scallop,355,438,355,438,alive
165935,352433,10,frame003675_1436666263_921035.ppm,359398,4049.127579N,06908.788299W,2.487770000000,65.450000000000,213176,point,Scallop,19,146,19,146,alive
165935,352433,10,frame003675_1436666263_921035.ppm,359398,4049.127579N,06908.788299W,2.487770000000,65.450000000000,213177,point,Scallop,799,226,799,226,alive
165937,352441,10,frame003691_1436666267_727449.ppm,359406,4049.130707N,06908.788304W,2.500000000000,65.397800000000,213178,point,Scallop,91,579,91,579,alive
165938,352445,10,frame003699_1436666269_636532.ppm,359410,4049.132266N,06908.788294W,2.500000000000,65.360000000000,213179,point,Scallop,128,114,128,114,alive
165938,352445,10,frame003699_1436666269_636532.ppm,359410,4049.132266N,06908.788294W,2.500000000000,65.360000000000,213180,point,Scallop,718,193,718,193,alive
165939,352449,10,frame003707_1436666271_545745.ppm,359414,4049.133878N,06908.788284W,2.530000000000,65.350000000000,213181,point,Scallop,314,273,314,273,alive
165940,352453,10,frame003715_1436666273_446944.ppm,359418,4049.135485N,06908.788274W,2.530000000000,65.320000000000,213182,point,Scallop,274,258,274,258,alive
165941,352457,10,frame003723_1436666275_352035.ppm,359422,4049.137072N,06908.788264W,2.520000000000,65.330000000000,213183,point,Scallop,264,85,264,85,alive
165942,352461,10,frame003731_1436666277_261234.ppm,359426,4049.138669N,06908.788250W,2.510000000000,65.330000000000,213184,point,Scallop,424,248,424,248,alive
165942,352461,10,frame003731_1436666277_261234.ppm,359426,4049.138669N,06908.788250W,2.510000000000,65.330000000000,213185,point,Scallop,302,105,302,105,alive
165942,352461,10,frame003731_1436666277_261234.ppm,359426,4049.138669N,06908.788250W,2.510000000000,65.330000000000,213186,point,Scallop,215,286,215,286,alive
165942,352461,10,frame003731_1436666277_261234.ppm,359426,4049.138669N,06908.788250W,2.510000000000,65.330000000000,213187,point,Scallop,786,314,786,314,alive
165942,352461,10,frame003731_1436666277_261234.ppm,359426,4049.138669N,06908.788250W,2.510000000000,65.330000000000,213188,point,Scallop,473,399,473,399,dead
165942,352461,10,frame003731_1436666277_261234.ppm,359426,4049.138669N,06908.788250W,2.510000000000,65.330000000000,213189,point,Scallop,46,498,46,498,alive
165943,352465,10,frame003739_1436666279_166442.ppm,359430,4049.140246N,06908.788269W,2.520000000000,65.320000000000,213190,point,Scallop,124,409,124,409,alive
165944,352469,10,frame003747_1436666281_071523.ppm,359434,4049.140869N,06908.788259W,2.520000000000,65.340000000000,213191,point,Scallop,304,191,304,191,alive
165944,352469,10,frame003747_1436666281_071523.ppm,359434,4049.140869N,06908.788259W,2.520000000000,65.340000000000,213192,point,Scallop,406,485,406,485,alive
165944,352469,10,frame003747_1436666281_071523.ppm,359434,4049.140869N,06908.788259W,2.520000000000,65.340000000000,213193,point,Scallop,533,425,533,425,alive
165944,352469,10,frame003747_1436666281_071523.ppm,359434,4049.140869N,06908.788259W,2.520000000000,65.340000000000,213194,point,Scallop,757,291,757,291,dead
165945,352473,10,frame003755_1436666282_972729.ppm,359438,4049.143402N,06908.788274W,2.510000000000,65.350000000000,213195,point,Scallop,296,330,296,330,alive
165945,352473,10,frame003755_1436666282_972729.ppm,359438,4049.143402N,06908.788274W,2.510000000000,65.350000000000,213196,point,Scallop,549,421,549,421,alive
165945,352473,10,frame003755_1436666282_972729.ppm,359438,4049.143402N,06908.788274W,2.510000000000,65.350000000000,213197,point,Scallop,177,217,177,217,alive
165946,352477,10,frame003763_1436666284_877943.ppm,359442,4049.144988N,06908.788284W,2.510000000000,65.346800000000,213198,point,Scallop,457,487,457,487,alive
165947,352481,10,frame003771_1436666286_787018.ppm,359446,4049.146544N,06908.788284W,2.510000000000,65.350000000000,213199,point,Scallop,518,183,518,183,alive
165947,352481,10,frame003771_1436666286_787018.ppm,359446,4049.146544N,06908.788284W,2.510000000000,65.350000000000,213200,point,Scallop,783,290,783,290,alive
165947,352481,10,frame003771_1436666286_787018.ppm,359446,4049.146544N,06908.788284W,2.510000000000,65.350000000000,213201,point,Scallop,755,138,755,138,alive
165948,352485,10,frame003779_1436666288_688225.ppm,359450,4049.148113N,06908.788299W,2.510000000000,65.350000000000,213202,point,Scallop,336,133,336,133,alive
165948,352485,10,frame003779_1436666288_688225.ppm,359450,4049.148113N,06908.788299W,2.510000000000,65.350000000000,213203,point,Scallop,227,330,227,330,alive
165949,352489,10,frame003787_1436666290_593438.ppm,359454,4049.149686N,06908.788289W,2.490000000000,65.370000000000,213204,point,Scallop,54,482,54,482,alive
165949,352489,10,frame003787_1436666290_593438.ppm,359454,4049.149686N,06908.788289W,2.490000000000,65.370000000000,213205,point,Scallop,593,170,593,170,dead
165950,352493,10,frame003795_1436666292_502513.ppm,359458,4049.151276N,06908.788254W,2.510000000000,65.370000000000,213206,point,Scallop,554,51,554,51,alive
165950,352493,10,frame003795_1436666292_502513.ppm,359458,4049.151276N,06908.788254W,2.510000000000,65.370000000000,213207,point,Scallop,158,415,158,415,dead
165950,352493,10,frame003795_1436666292_502513.ppm,359458,4049.151276N,06908.788254W,2.510000000000,65.370000000000,213208,point,Scallop,91,370,91,370,dead
165951,352497,10,frame003803_1436666294_395720.ppm,359462,4049.152876N,06908.788259W,2.530000000000,65.370000000000,213209,point,Scallop,509,456,509,456,alive
165951,352497,10,frame003803_1436666294_395720.ppm,359462,4049.152876N,06908.788259W,2.530000000000,65.370000000000,213210,point,Scallop,440,183,440,183,alive
165951,352497,10,frame003803_1436666294_395720.ppm,359462,4049.152876N,06908.788259W,2.530000000000,65.370000000000,213211,point,Scallop,148,9,148,9,alive
165952,352501,10,frame003811_1436666296_304932.ppm,359466,4049.154501N,06908.788244W,2.510000000000,65.350000000000,213212,point,Scallop,643,326,643,326,alive
165952,352501,10,frame003811_1436666296_304932.ppm,359466,4049.154501N,06908.788244W,2.510000000000,65.350000000000,213213,point,Scallop,272,310,272,310,alive
165953,352505,10,frame003819_1436666298_210008.ppm,359470,4049.156090N,06908.788208W,2.513340000000,65.320000000000,213214,point,Scallop,41,273,41,273,alive
165954,352509,10,frame003827_1436666300_115216.ppm,359474,4049.157722N,06908.788229W,2.460000000000,65.340000000000,213215,point,Scallop,127,408,127,408,alive
165954,352509,10,frame003827_1436666300_115216.ppm,359474,4049.157722N,06908.788229W,2.460000000000,65.340000000000,213216,point,Scallop,17,166,17,166,alive
165954,352509,10,frame003827_1436666300_115216.ppm,359474,4049.157722N,06908.788229W,2.460000000000,65.340000000000,213217,point,Scallop,148,90,148,90,alive
165955,352513,10,frame003835_1436666302_020429.ppm,359478,4049.159327N,06908.788244W,2.520000000000,65.358000000000,213218,point,Scallop,313,465,313,465,alive
165955,352513,10,frame003835_1436666302_020429.ppm,359478,4049.159327N,06908.788244W,2.520000000000,65.358000000000,213219,point,Scallop,69,360,69,360,alive
165955,352513,10,frame003835_1436666302_020429.ppm,359478,4049.159327N,06908.788244W,2.520000000000,65.358000000000,213220,point,Scallop,756,63,756,63,alive
165955,352513,10,frame003835_1436666302_020429.ppm,359478,4049.159327N,06908.788244W,2.520000000000,65.358000000000,213221,point,Scallop,122,421,122,421,alive
165956,352517,10,frame003843_1436666303_929504.ppm,359482,4049.160888N,06908.788253W,2.479200000000,65.320000000000,213222,point,Scallop,264,133,264,133,alive
165956,352517,10,frame003843_1436666303_929504.ppm,359482,4049.160888N,06908.788253W,2.479200000000,65.320000000000,213223,point,Scallop,775,293,775,293,alive
165957,352521,10,frame003851_1436666305_838717.ppm,359486,4049.162495N,06908.788274W,2.470000000000,65.290000000000,213224,point,Scallop,645,72,645,72,alive
165957,352521,10,frame003851_1436666305_838717.ppm,359486,4049.162495N,06908.788274W,2.470000000000,65.290000000000,213225,point,Scallop,627,391,627,391,alive
