# annotation_report_id,image metadata_id, observer_id, file_name, vehicle_state_id, latitude (ddmm.mmmmmm N), longitude (dddmm.mmmmmm W), altitude (m), depth (m), note_id, shape, text title, MouseDownX,MouseDownY,MouseUpX, MouseUpY, text state
#-------------------------------------
165452,352225,10,frame003259_1436666164_832536.ppm,359190,4049.047351N,06908.788279W,2.560000000000,64.920000000000,212228,point,Scallop,571,773,669,870,dead
165453,351602,31,frame002013_1436665815_690567.ppm,358567,4049.031053N,06908.789586W,2.490000000000,64.910000000000,212229,point,Scallop,290,475,360,555,alive
165453,351602,31,frame002013_1436665815_690567.ppm,358567,4049.031053N,06908.789586W,2.490000000000,64.910000000000,212230,point,Scallop,947,760,1006,823,alive
165453,351602,31,frame002013_1436665815_690567.ppm,358567,4049.031053N,06908.789586W,2.490000000000,64.910000000000,212231,point,Scallop,753,491,818,551,alive
165453,351602,31,frame002013_1436665815_690567.ppm,358567,4049.031053N,06908.789586W,2.490000000000,64.910000000000,212232,point,Scallop,3,466,61,538,alive
165454,351606,31,frame002021_1436665817_599642.ppm,358571,4049.028902N,06908.789591W,2.500000000000,64.880000000000,212233,point,Scallop,821,350,902,438,alive
165454,351606,31,frame002021_1436665817_599642.ppm,358571,4049.028902N,06908.789591W,2.500000000000,64.880000000000,212234,point,Scallop,68,892,143,953,alive
165454,351606,31,frame002021_1436665817_599642.ppm,358571,4049.028902N,06908.789591W,2.500000000000,64.880000000000,212235,point,Scallop,620,927,690,958,alive
165455,351610,31,frame002029_1436665819_504849.ppm,358575,4049.026715N,06908.789576W,2.530000000000,64.880000000000,212236,point,Scallop,1016,15,1096,89,alive
165456,351614,31,frame002037_1436665821_406063.ppm,358579,4049.024577N,06908.789571W,2.520000000000,64.870000000000,212237,point,Scallop,424,51,504,136,alive
165456,351614,31,frame002037_1436665821_406063.ppm,358579,4049.024577N,06908.789571W,2.520000000000,64.870000000000,212238,point,Scallop,253,293,323,371,alive
165458,351622,31,frame002053_1436665825_216346.ppm,358587,4049.020309N,06908.789627W,2.480000000000,64.840000000000,212239,point,Scallop,481,45,558,128,alive
165458,351622,31,frame002053_1436665825_216346.ppm,358587,4049.020309N,06908.789627W,2.480000000000,64.840000000000,212240,point,Scallop,423,787,495,858,alive
165459,351626,31,frame002061_1436665827_121551.ppm,358591,4049.018166N,06908.789642W,2.480000000000,64.800000000000,212241,point,Scallop,875,547,955,631,alive
165459,351626,31,frame002061_1436665827_121551.ppm,358591,4049.018166N,06908.789642W,2.480000000000,64.800000000000,212242,point,Scallop,933,775,1007,859,alive
165459,351626,31,frame002061_1436665827_121551.ppm,358591,4049.018166N,06908.789642W,2.480000000000,64.800000000000,212243,point,Scallop,906,671,1003,770,alive
165461,351634,31,frame002077_1436665830_935849.ppm,358599,4049.013832N,06908.789591W,2.420000000000,64.760000000000,212244,point,Scallop,609,115,686,198,alive
165461,351634,31,frame002077_1436665830_935849.ppm,358599,4049.013832N,06908.789591W,2.420000000000,64.760000000000,212245,point,Scallop,884,498,944,567,alive
165463,351642,31,frame002093_1436665834_750129.ppm,358607,4049.009474N,06908.789556W,2.370000000000,64.610000000000,212246,point,Scallop,560,427,630,495,alive
165465,351650,31,frame002109_1436665838_556541.ppm,358615,4049.005143N,06908.789601W,2.380000000000,64.490000000000,212247,point,Scallop,732,167,802,238,alive
165467,351658,31,frame002125_1436665842_358831.ppm,358623,4049.000859N,06908.789617W,2.488510000000,64.320000000000,212248,point,Scallop,424,34,498,121,alive
165467,351658,31,frame002125_1436665842_358831.ppm,358623,4049.000859N,06908.789617W,2.488510000000,64.320000000000,212249,point,Scallop,983,248,1049,321,alive
165468,351662,31,frame002133_1436665844_264036.ppm,358627,4048.998672N,06908.789622W,2.460000000000,64.270000000000,212250,point,Scallop,860,299,943,389,alive
165469,351666,31,frame002141_1436665846_173124.ppm,358631,4048.996550N,06908.789576W,2.320000000000,64.250000000000,212251,point,Scallop,1097,53,1177,141,alive
165472,351678,31,frame002165_1436665851_884618.ppm,358643,4048.990074N,06908.789581W,2.360000000000,63.990000000000,212252,point,Scallop,264,493,333,569,alive
165473,351682,31,frame002173_1436665853_785818.ppm,358647,4048.987868N,06908.789591W,2.470000000000,63.920000000000,212253,point,Scallop,259,203,330,276,alive
165476,351694,31,frame002197_1436665859_497313.ppm,358659,4048.981413N,06908.789591W,2.520000000000,63.840600000000,212254,point,Scallop,1043,515,1111,589,alive
165476,351694,31,frame002197_1436665859_497313.ppm,358659,4048.981413N,06908.789591W,2.520000000000,63.840600000000,212255,point,Scallop,82,65,151,125,alive
165477,351698,31,frame002205_1436665861_402518.ppm,358663,4048.979850N,06908.789612W,2.450000000000,63.815900000000,212256,point,Scallop,136,386,205,456,alive
165477,351698,31,frame002205_1436665861_402518.ppm,358663,4048.979850N,06908.789612W,2.450000000000,63.815900000000,212257,point,Scallop,46,627,119,699,alive
165478,351702,31,frame002213_1436665863_307605.ppm,358667,4048.977097N,06908.789637W,2.430000000000,63.760000000000,212258,point,Scallop,245,888,291,937,alive
165478,351702,31,frame002213_1436665863_307605.ppm,358667,4048.977097N,06908.789637W,2.430000000000,63.760000000000,212259,point,Scallop,489,836,567,915,alive
165478,351702,31,frame002213_1436665863_307605.ppm,358667,4048.977097N,06908.789637W,2.430000000000,63.760000000000,212260,point,Scallop,1177,809,1261,893,alive
165479,351706,31,frame002221_1436665865_208808.ppm,358671,4048.974972N,06908.789596W,2.450000000000,63.690000000000,212261,point,Scallop,187,335,264,408,alive
165479,351706,31,frame002221_1436665865_208808.ppm,358671,4048.974972N,06908.789596W,2.450000000000,63.690000000000,212262,point,Scallop,1,451,56,536,alive
165482,351718,31,frame002245_1436665870_928303.ppm,358683,,,0.000000000000,0.000000000000,212263,point,Scallop,440,314,512,389,alive
165482,351718,31,frame002245_1436665870_928303.ppm,358683,,,0.000000000000,0.000000000000,212264,point,Scallop,953,259,1022,327,alive
165485,351730,31,frame002269_1436665876_635802.ppm,358695,4048.962808N,06908.789571W,2.490000000000,63.490000000000,212265,point,Scallop,857,95,928,162,alive
165485,351730,31,frame002269_1436665876_635802.ppm,358695,4048.962808N,06908.789571W,2.490000000000,63.490000000000,212266,point,Scallop,1179,74,1258,150,alive
165493,351762,31,frame002333_1436665891_865075.ppm,358727,4048.944936N,06908.789596W,2.520000000000,63.390000000000,212267,point,Skate,487,61,487,61,none
165493,351762,31,frame002333_1436665891_865075.ppm,358727,4048.944936N,06908.789596W,2.520000000000,63.390000000000,212268,point,Skate,293,131,293,131,none
165495,351770,31,frame002349_1436665895_671486.ppm,358735,4048.940639N,06908.789556W,2.640000000000,63.450000000000,212269,point,Scallop,192,543,271,611,alive
165495,351770,31,frame002349_1436665895_671486.ppm,358735,4048.940639N,06908.789556W,2.640000000000,63.450000000000,212270,point,Scallop,625,780,705,863,alive
165496,351774,31,frame002357_1436665897_576577.ppm,358739,4048.938498N,06908.789579W,2.610000000000,63.540000000000,212271,point,Scallop,637,886,718,959,alive
165500,351790,31,frame002389_1436665905_201270.ppm,358755,4048.929854N,06908.789617W,2.530940000000,63.560000000000,212272,point,Scallop,600,189,681,268,alive
165501,351794,31,frame002397_1436665907_110484.ppm,358759,4048.927714N,06908.789612W,2.530000000000,63.550000000000,212273,point,Scallop,281,869,356,953,alive
165507,351818,31,frame002445_1436665918_537467.ppm,358783,4048.914944N,06908.789536W,2.560000000000,63.650000000000,212274,point,Scallop,1039,846,1107,918,alive
165509,351826,31,frame002461_1436665922_347755.ppm,358791,4048.910722N,06908.789546W,2.580000000000,63.740000000000,212275,point,Scallop,928,597,995,671,alive
165510,351830,31,frame002469_1436665924_256963.ppm,358795,4048.908594N,06908.789526W,2.610000000000,63.760000000000,212276,point,Scallop,2,518,67,584,alive
165510,351830,31,frame002469_1436665924_256963.ppm,358795,4048.908594N,06908.789526W,2.610000000000,63.760000000000,212277,point,Scallop,805,745,861,802,alive
165511,351834,31,frame002477_1436665926_162044.ppm,358799,4048.906472N,06908.789574W,2.580000000000,63.810000000000,212278,point,Scallop,490,354,579,448,alive
165511,351834,31,frame002477_1436665926_162044.ppm,358799,4048.906472N,06908.789574W,2.580000000000,63.810000000000,212279,point,Scallop,302,38,379,116,alive
165512,351838,31,frame002485_1436665928_067250.ppm,358803,4048.904347N,06908.789622W,2.540000000000,63.859100000000,212280,point,Scallop,130,364,219,451,alive
165512,351838,31,frame002485_1436665928_067250.ppm,358803,4048.904347N,06908.789622W,2.540000000000,63.859100000000,212281,point,Scallop,968,149,1027,210,alive
165512,351838,31,frame002485_1436665928_067250.ppm,358803,4048.904347N,06908.789622W,2.540000000000,63.859100000000,212282,point,Scallop,1187,572,1252,646,alive
165512,351838,31,frame002485_1436665928_067250.ppm,358803,4048.904347N,06908.789622W,2.540000000000,63.859100000000,212283,point,Scallop,683,752,737,808,alive
165513,351842,31,frame002493_1436665929_972457.ppm,358807,4048.902190N,06908.789627W,2.450000000000,63.840000000000,212284,point,Scallop,752,344,808,406,alive
165514,351846,31,frame002501_1436665931_877560.ppm,358811,4048.900596N,06908.789622W,2.370000000000,63.820000000000,212285,point,Scallop,159,145,225,209,alive
165516,351854,31,frame002517_1436665935_675950.ppm,358819,4048.895895N,06908.789637W,2.580000000000,63.769900000000,212286,point,sc,125,191,125,191,alive
165516,351854,31,frame002517_1436665935_675950.ppm,358819,4048.895895N,06908.789637W,2.580000000000,63.769900000000,212287,point,Scallop,829,783,900,853,alive
165517,351858,31,frame002525_1436665937_577039.ppm,358823,4048.894957N,06908.789642W,2.551470000000,63.780000000000,212288,point,Scallop,190,107,264,183,alive
165517,351858,31,frame002525_1436665937_577039.ppm,358823,4048.894957N,06908.789642W,2.551470000000,63.780000000000,212289,point,Scallop,258,756,330,819,alive
165518,353144,31,frame005097_1436666691_750026.ppm,360109,4048.905041N,06908.785813W,2.540630000000,63.820000000000,212290,point,Scallop,248,193,309,249,alive
165520,353152,31,frame005113_1436666695_560316.ppm,360117,4048.908112N,06908.785719W,2.510000000000,63.855500000000,212291,point,Scallop,263,236,339,304,alive
165520,353152,31,frame005113_1436666695_560316.ppm,360117,4048.908112N,06908.785719W,2.510000000000,63.855500000000,212292,point,Scallop,473,476,532,534,alive
165520,353152,31,frame005113_1436666695_560316.ppm,360117,4048.908112N,06908.785719W,2.510000000000,63.855500000000,212293,point,Scallop,481,586,559,660,alive
165520,353152,31,frame005113_1436666695_560316.ppm,360117,4048.908112N,06908.785719W,2.510000000000,63.855500000000,212294,point,Scallop,1136,471,1208,536,alive
165521,353156,31,frame005121_1436666697_469523.ppm,360121,4048.909651N,06908.785694W,2.490000000000,63.850000000000,212295,point,Scallop,545,795,623,865,alive
165521,353156,31,frame005121_1436666697_469523.ppm,360121,4048.909651N,06908.785694W,2.490000000000,63.850000000000,212296,point,Scallop,608,413,681,475,alive
165522,353160,31,frame005129_1436666699_374738.ppm,360125,4048.911198N,06908.785624W,2.450000000000,63.880000000000,212297,point,Scallop,557,22,635,101,alive
165522,353160,31,frame005129_1436666699_374738.ppm,360125,4048.911198N,06908.785624W,2.450000000000,63.880000000000,212298,point,Scallop,568,587,635,658,alive
165522,353160,31,frame005129_1436666699_374738.ppm,360125,4048.911198N,06908.785624W,2.450000000000,63.880000000000,212299,point,Scallop,697,688,783,763,alive
165525,353172,31,frame005153_1436666705_098226.ppm,360137,4048.915958N,06908.785588W,2.340000000000,63.700000000000,212300,point,Scallop,1201,75,1278,187,alive
165525,353172,31,frame005153_1436666705_098226.ppm,360137,4048.915958N,06908.785588W,2.340000000000,63.700000000000,212301,point,Scallop,1047,637,1118,703,alive
165528,353184,31,frame005177_1436666710_813723.ppm,360149,4048.920620N,06908.785608W,2.370000000000,63.650000000000,212302,point,Scallop,560,416,621,478,alive
165529,353188,31,frame005185_1436666712_718806.ppm,360153,4048.922163N,06908.785638W,2.480000000000,63.627900000000,212303,point,Scallop,371,515,457,601,alive
165529,353188,31,frame005185_1436666712_718806.ppm,360153,4048.922163N,06908.785638W,2.480000000000,63.627900000000,212304,point,Scallop,796,4,872,70,alive
165530,353192,31,frame005193_1436666714_624020.ppm,360157,4048.923698N,06908.785644W,2.480000000000,63.520000000000,212305,point,Scallop,106,414,189,500,alive
165530,353192,31,frame005193_1436666714_624020.ppm,360157,4048.923698N,06908.785644W,2.480000000000,63.520000000000,212306,point,Scallop,1,812,67,883,alive
165530,353192,31,frame005193_1436666714_624020.ppm,360157,4048.923698N,06908.785644W,2.480000000000,63.520000000000,212307,point,Scallop,598,820,672,888,alive
165530,353192,31,frame005193_1436666714_624020.ppm,360157,4048.923698N,06908.785644W,2.480000000000,63.520000000000,212308,point,Scallop,959,750,1034,817,alive
165530,353192,31,frame005193_1436666714_624020.ppm,360157,4048.923698N,06908.785644W,2.480000000000,63.520000000000,212309,point,Scallop,1040,900,1106,956,alive
165533,353204,31,frame005217_1436666720_335509.ppm,360169,4048.928332N,06908.785618W,2.490000000000,63.580000000000,212310,point,Scallop,742,744,814,819,alive
165533,353204,31,frame005217_1436666720_335509.ppm,360169,4048.928332N,06908.785618W,2.490000000000,63.580000000000,212311,point,Scallop,395,818,467,884,alive
165534,353208,31,frame005225_1436666722_236717.ppm,360173,4048.929898N,06908.785598W,2.510000000000,63.550000000000,212312,point,Scallop,737,168,811,244,alive
165537,353220,31,frame005249_1436666727_948212.ppm,360185,4048.934596N,06908.785503W,2.490000000000,63.500000000000,212313,point,Scallop,395,76,458,133,alive
165537,353220,31,frame005249_1436666727_948212.ppm,360185,4048.934596N,06908.785503W,2.490000000000,63.500000000000,212314,point,Scallop,99,389,177,460,alive
165539,353228,31,frame005265_1436666731_754502.ppm,360193,4048.937759N,06908.785508W,2.520000000000,63.520000000000,212315,point,Scallop,452,0,541,74,alive
165540,353232,31,frame005273_1436666733_659707.ppm,360197,4048.939334N,06908.785573W,2.540000000000,63.520000000000,212316,point,Scallop,836,224,895,289,alive
165543,353244,31,frame005297_1436666739_375204.ppm,360209,4048.944001N,06908.785548W,2.380000000000,63.540000000000,212317,point,Scallop,282,851,352,917,alive
165546,353256,31,frame005321_1436666745_090708.ppm,360221,4048.948689N,06908.785498W,2.430000000000,63.390000000000,212318,point,Scallop,927,497,1002,568,alive
165547,353260,31,frame005329_1436666746_999784.ppm,360225,4048.950271N,06908.785483W,2.430000000000,63.360000000000,212319,point,Scallop,464,43,544,123,alive
165547,353260,31,frame005329_1436666746_999784.ppm,360225,4048.950271N,06908.785483W,2.430000000000,63.360000000000,212320,point,Scallop,292,340,369,408,alive
165547,353260,31,frame005329_1436666746_999784.ppm,360225,4048.950271N,06908.785483W,2.430000000000,63.360000000000,212321,point,Scallop,215,579,301,663,alive
165550,353272,31,frame005353_1436666752_715296.ppm,360237,4048.954942N,06908.785508W,2.510000000000,63.330000000000,212322,point,Scallop,1224,573,1277,653,alive
165551,353276,31,frame005361_1436666754_620494.ppm,360241,4048.956330N,06908.785543W,2.535820000000,63.330000000000,212323,point,Scallop,170,247,250,324,alive
165551,353276,31,frame005361_1436666754_620494.ppm,360241,4048.956330N,06908.785543W,2.535820000000,63.330000000000,212324,point,Scallop,166,797,233,864,alive
165551,353276,31,frame005361_1436666754_620494.ppm,360241,4048.956330N,06908.785543W,2.535820000000,63.330000000000,212325,point,Scallop,622,888,688,956,alive
165552,353280,31,frame005369_1436666756_525694.ppm,360245,4048.957987N,06908.785543W,2.540000000000,63.330000000000,212326,point,Scallop,763,441,842,522,alive
165553,353284,31,frame005377_1436666758_430775.ppm,360249,4048.959567N,06908.785518W,2.620000000000,63.290000000000,212327,point,Scallop,1028,441,1094,500,alive
165554,353288,31,frame005385_1436666760_335990.ppm,360253,4048.961139N,06908.785533W,2.551800000000,63.310000000000,212328,point,Scallop,508,853,564,911,alive
165555,353292,31,frame005393_1436666762_245190.ppm,360257,4048.962708N,06908.785530W,2.565210000000,63.360000000000,212329,point,Scallop,811,16,879,87,alive
165556,353296,31,frame005401_1436666764_150271.ppm,360261,4048.964260N,06908.785538W,2.565280000000,63.380000000000,212330,point,Scallop,767,706,840,787,alive
165557,353300,31,frame005409_1436666766_055479.ppm,360265,4048.965847N,06908.785488W,2.590000000000,63.367100000000,212331,point,Scallop,1058,498,1116,564,alive
165557,353300,31,frame005409_1436666766_055479.ppm,360265,4048.965847N,06908.785488W,2.590000000000,63.367100000000,212332,point,Scallop,243,736,301,791,alive
165558,353304,31,frame005417_1436666767_960686.ppm,360269,4048.967387N,06908.785538W,2.590000000000,63.430000000000,212333,point,Scallop,1131,17,1203,93,alive
165559,353308,31,frame005425_1436666769_869774.ppm,360273,4048.968915N,06908.785553W,2.520000000000,63.460000000000,212334,point,Scallop,1005,880,1083,948,alive
165560,353312,31,frame005433_1436666771_770976.ppm,360277,4048.970463N,06908.785538W,2.540000000000,63.490000000000,212335,point,Scallop,534,70,598,132,alive
165561,353316,31,frame005441_1436666773_680181.ppm,360281,4048.972023N,06908.785523W,2.558430000000,63.500000000000,212336,point,Scallop,189,414,255,479,alive
165564,353328,31,frame005465_1436666779_395678.ppm,360293,4048.976740N,06908.785503W,2.540000000000,63.610000000000,212337,point,Scallop,1063,36,1128,96,alive
165564,353328,31,frame005465_1436666779_395678.ppm,360293,4048.976740N,06908.785503W,2.540000000000,63.610000000000,212338,point,Scallop,984,411,1058,472,alive
165565,353332,31,frame005473_1436666781_296774.ppm,360297,4048.978265N,06908.785548W,2.540000000000,63.640000000000,212339,point,Scallop,546,835,629,915,alive
165566,353336,31,frame005481_1436666783_205967.ppm,360301,4048.979803N,06908.785523W,2.530000000000,63.640000000000,212340,point,Scallop,406,140,485,227,alive
165566,353336,31,frame005481_1436666783_205967.ppm,360301,4048.979803N,06908.785523W,2.530000000000,63.640000000000,212341,point,Scallop,742,120,799,188,alive
165566,353336,31,frame005481_1436666783_205967.ppm,360301,4048.979803N,06908.785523W,2.530000000000,63.640000000000,212342,point,Scallop,477,667,538,739,alive
165568,353344,31,frame005497_1436666787_016257.ppm,360309,4048.982911N,06908.785533W,2.547720000000,63.710000000000,212343,point,Scallop,685,469,747,523,alive
165570,353352,31,frame005513_1436666790_822677.ppm,360317,4048.986048N,06908.785508W,2.590000000000,63.740000000000,212344,point,Scallop,573,906,639,956,alive
165571,353356,31,frame005521_1436666792_731753.ppm,360321,4048.987588N,06908.785493W,2.560000000000,63.720000000000,212345,point,Scallop,632,806,703,873,alive
165571,353356,31,frame005521_1436666792_731753.ppm,360321,4048.987588N,06908.785493W,2.560000000000,63.720000000000,212346,point,Scallop,941,759,1002,826,alive
165572,353360,31,frame005529_1436666794_636960.ppm,360325,4048.989126N,06908.785518W,2.580000000000,63.755300000000,212347,point,Scallop,906,12,974,78,alive
165574,353368,31,frame005545_1436666798_447249.ppm,360333,4048.992188N,06908.785513W,2.594910000000,63.810000000000,212348,point,Scallop,208,871,297,939,alive
165574,353368,31,frame005545_1436666798_447249.ppm,360333,4048.992188N,06908.785513W,2.594910000000,63.810000000000,212349,point,Scallop,684,885,741,943,alive
165575,353372,31,frame005553_1436666800_352463.ppm,360337,4048.993749N,06908.785523W,2.580000000000,63.830000000000,212350,point,Scallop,846,726,914,796,alive
165575,353372,31,frame005553_1436666800_352463.ppm,360337,4048.993749N,06908.785523W,2.580000000000,63.830000000000,212351,point,Scallop,659,825,743,901,alive
165575,353372,31,frame005553_1436666800_352463.ppm,360337,4048.993749N,06908.785523W,2.580000000000,63.830000000000,212352,point,Scallop,1118,529,1174,583,alive
165576,353376,31,frame005561_1436666802_249662.ppm,360341,4048.995313N,06908.785483W,2.620000000000,63.866100000000,212353,point,Scallop,205,448,280,524,alive
165576,353376,31,frame005561_1436666802_249662.ppm,360341,4048.995313N,06908.785483W,2.620000000000,63.866100000000,212354,point,Scallop,1070,631,1138,695,alive
165577,353380,31,frame005569_1436666804_146745.ppm,360345,4048.996889N,06908.785478W,2.630000000000,63.930000000000,212355,point,Scallop,416,364,489,436,alive
165577,353380,31,frame005569_1436666804_146745.ppm,360345,4048.996889N,06908.785478W,2.630000000000,63.930000000000,212356,point,Scallop,919,54,994,139,alive
165578,353384,31,frame005577_1436666806_055957.ppm,360349,4048.998455N,06908.785525W,2.680000000000,64.013500000000,212357,point,Scallop,547,462,616,532,alive
165578,353384,31,frame005577_1436666806_055957.ppm,360349,4048.998455N,06908.785525W,2.680000000000,64.013500000000,212358,point,Scallop,1124,180,1183,242,alive
165580,353392,31,frame005593_1436666809_866241.ppm,360357,4049.001505N,06908.785578W,2.610000000000,64.070000000000,212359,point,Scallop,1060,699,1138,779,alive
165580,353392,31,frame005593_1436666809_866241.ppm,360357,4049.001505N,06908.785578W,2.610000000000,64.070000000000,212360,point,Scallop,185,638,275,725,alive
165581,353396,31,frame005601_1436666811_771452.ppm,360361,4049.003062N,06908.785543W,2.640000000000,64.140000000000,212361,point,Scallop,760,68,828,153,alive
165581,353396,31,frame005601_1436666811_771452.ppm,360361,4049.003062N,06908.785543W,2.640000000000,64.140000000000,212362,point,Scallop,247,843,328,913,alive
165582,353400,31,frame005609_1436666813_680656.ppm,360365,4049.004646N,06908.785563W,2.640000000000,64.220000000000,212363,point,Scallop,1,216,64,284,alive
165585,353412,31,frame005633_1436666819_392155.ppm,360377,4049.009334N,06908.785583W,2.630000000000,64.360000000000,212364,point,Scallop,913,737,975,797,alive
165586,353416,31,frame005641_1436666821_297239.ppm,360381,4049.010817N,06908.785523W,2.600000000000,64.400000000000,212365,point,Scallop,864,196,939,266,alive
165586,353416,31,frame005641_1436666821_297239.ppm,360381,4049.010817N,06908.785523W,2.600000000000,64.400000000000,212366,point,Scallop,141,76,215,155,alive
165587,353420,31,frame005649_1436666823_202439.ppm,360385,4049.012326N,06908.785513W,2.580000000000,64.450000000000,212367,point,Scallop,404,50,490,137,alive
165587,353420,31,frame005649_1436666823_202439.ppm,360385,4049.012326N,06908.785513W,2.580000000000,64.450000000000,212368,point,Scallop,330,531,398,596,alive
165587,353420,31,frame005649_1436666823_202439.ppm,360385,4049.012326N,06908.785513W,2.580000000000,64.450000000000,212369,point,Scallop,1131,776,1214,871,alive
165587,353420,31,frame005649_1436666823_202439.ppm,360385,4049.012326N,06908.785513W,2.580000000000,64.450000000000,212370,point,Scallop,673,242,713,283,alive
165588,353424,31,frame005657_1436666825_103651.ppm,360389,4049.013847N,06908.785538W,2.620000000000,64.479600000000,212371,point,Scallop,163,620,240,694,alive
165590,353432,31,frame005673_1436666828_917936.ppm,360397,4049.016878N,06908.785578W,2.580000000000,64.530000000000,212372,point,Scallop,341,147,407,220,alive
165590,353432,31,frame005673_1436666828_917936.ppm,360397,4049.016878N,06908.785578W,2.580000000000,64.530000000000,212373,point,Scallop,234,169,278,216,alive
165593,353444,31,frame005697_1436666834_641432.ppm,360409,4049.021454N,06908.785543W,2.588040000000,64.660000000000,212374,point,Scallop,1084,482,1168,553,alive
165593,353444,31,frame005697_1436666834_641432.ppm,360409,4049.021454N,06908.785543W,2.588040000000,64.660000000000,212375,point,Scallop,958,531,1045,620,alive
165593,353444,31,frame005697_1436666834_641432.ppm,360409,4049.021454N,06908.785543W,2.588040000000,64.660000000000,212376,point,Scallop,1214,589,1278,655,alive
165594,353448,31,frame005705_1436666836_546646.ppm,360413,4049.022994N,06908.785548W,2.558350000000,64.690000000000,212377,point,Scallop,299,249,384,330,alive
165594,353448,31,frame005705_1436666836_546646.ppm,360413,4049.022994N,06908.785548W,2.558350000000,64.690000000000,212378,point,Scallop,256,469,329,532,alive
165595,353452,31,frame005713_1436666838_451721.ppm,360417,4049.024536N,06908.785578W,2.570000000000,64.730000000000,212379,point,Scallop,869,335,946,398,alive
165595,353452,31,frame005713_1436666838_451721.ppm,360417,4049.024536N,06908.785578W,2.570000000000,64.730000000000,212380,point,Scallop,693,730,773,804,alive
165595,353452,31,frame005713_1436666838_451721.ppm,360417,4049.024536N,06908.785578W,2.570000000000,64.730000000000,212381,point,Scallop,881,815,948,885,alive
165595,353452,31,frame005713_1436666838_451721.ppm,360417,4049.024536N,06908.785578W,2.570000000000,64.730000000000,212382,point,Scallop,392,190,484,281,alive
165595,353452,31,frame005713_1436666838_451721.ppm,360417,4049.024536N,06908.785578W,2.570000000000,64.730000000000,212383,point,Scallop,277,311,352,389,alive
165596,353456,31,frame005721_1436666840_352927.ppm,360421,4049.026029N,06908.785603W,2.570000000000,64.753300000000,212384,point,Scallop,516,660,564,711,alive
165597,353460,31,frame005729_1436666842_262135.ppm,360425,4049.027527N,06908.785583W,2.550000000000,64.770000000000,212385,point,Scallop,1006,767,1075,834,alive
165597,353460,31,frame005729_1436666842_262135.ppm,360425,4049.027527N,06908.785583W,2.550000000000,64.770000000000,212386,point,Scallop,1203,120,1266,182,alive
165599,353468,31,frame005745_1436666846_072431.ppm,360433,4049.030591N,06908.785578W,2.540000000000,64.780000000000,212387,point,Scallop,727,385,785,443,alive
165599,353468,31,frame005745_1436666846_072431.ppm,360433,4049.030591N,06908.785578W,2.540000000000,64.780000000000,212388,point,Scallop,780,397,854,476,alive
165599,353468,31,frame005745_1436666846_072431.ppm,360433,4049.030591N,06908.785578W,2.540000000000,64.780000000000,212389,point,Scallop,614,615,680,681,alive
165600,353472,31,frame005753_1436666847_981631.ppm,360437,4049.032126N,06908.785588W,2.540990000000,64.790000000000,212390,point,Scallop,700,432,785,516,alive
165600,353472,31,frame005753_1436666847_981631.ppm,360437,4049.032126N,06908.785588W,2.540990000000,64.790000000000,212391,point,Scallop,100,257,159,323,alive
165602,353480,31,frame005769_1436666851_791919.ppm,360445,4049.035194N,06908.785603W,2.549410000000,64.780000000000,212392,point,Scallop,336,32,436,125,alive
165604,353488,31,frame005785_1436666855_606215.ppm,360453,4049.038109N,06908.785608W,2.570000000000,64.780000000000,212393,point,Scallop,617,122,707,201,alive
165604,353488,31,frame005785_1436666855_606215.ppm,360453,4049.038109N,06908.785608W,2.570000000000,64.780000000000,212394,point,Scallop,1019,205,1099,281,alive
165604,353488,31,frame005785_1436666855_606215.ppm,360453,4049.038109N,06908.785608W,2.570000000000,64.780000000000,212395,point,Scallop,516,612,587,674,alive
165605,353492,31,frame005793_1436666857_507416.ppm,360457,4049.039814N,06908.785570W,2.527290000000,64.840000000000,212396,point,Scallop,1113,353,1200,432,alive
165605,353492,31,frame005793_1436666857_507416.ppm,360457,4049.039814N,06908.785570W,2.527290000000,64.840000000000,212397,point,Scallop,341,769,420,846,alive
165606,353496,31,frame005801_1436666859_408622.ppm,360461,4049.041376N,06908.785543W,2.580000000000,64.820000000000,212398,point,Scallop,749,261,833,342,alive
165606,353496,31,frame005801_1436666859_408622.ppm,360461,4049.041376N,06908.785543W,2.580000000000,64.820000000000,212399,point,Scallop,209,531,284,596,alive
165606,353496,31,frame005801_1436666859_408622.ppm,360461,4049.041376N,06908.785543W,2.580000000000,64.820000000000,212400,point,Scallop,851,584,897,632,alive
165607,353500,31,frame005809_1436666861_313712.ppm,360465,4049.042948N,06908.785523W,2.590000000000,64.820000000000,212401,point,Scallop,259,669,343,751,alive
165608,353504,31,frame005817_1436666863_214911.ppm,360469,4049.044507N,06908.785533W,2.570000000000,64.850000000000,212402,point,Scallop,765,915,854,956,alive
165609,353508,31,frame005825_1436666865_124118.ppm,360473,4049.046053N,06908.785548W,2.540000000000,64.880000000000,212403,point,Scallop,139,461,220,542,alive
165612,353520,31,frame005849_1436666870_839620.ppm,360485,4049.050606N,06908.785473W,2.510000000000,64.969900000000,212404,point,Scallop,238,195,310,257,alive
165612,353520,31,frame005849_1436666870_839620.ppm,360485,4049.050606N,06908.785473W,2.510000000000,64.969900000000,212405,point,Scallop,456,3,538,73,alive
165612,353520,31,frame005849_1436666870_839620.ppm,360485,4049.050606N,06908.785473W,2.510000000000,64.969900000000,212406,point,Scallop,348,324,428,396,alive
